vibration_hz,temperature_c,stress_load_kn,moisture_pct,acoustic_emission_db,pressure_bar,label,asset_id,asset_type
45.54482923581904,25.727459621062486,423.423851568285,22.870727434150535,35.31215585382777,10.01863769031991,0,ROAD_095,ROAD
51.11928686881434,27.31676306645937,463.98964947549877,30.68903403430531,36.659610427121834,9.443514762025465,0,ROAD_096,ROAD
50.633729393259,25.535603067373792,457.5078521293642,21.248310029587664,30.93422339811778,9.892268118764918,0,ROAD_097,ROAD
46.77889106121966,29.3726369139134,453.17683359345705,27.337651921889936,41.92932175354646,8.717879194144475,0,ROAD_098,ROAD
52.93490314050385,27.501927920887244,467.296708891673,26.245000618174146,45.236642425365716,10.059787455717288,0,ROAD_099,ROAD
46.60843671148216,25.803627232443702,436.5327483806098,23.37555857190639,36.2902647553164,8.692625068854335,0,ROAD_100,ROAD
50.468965776009966,28.08308368112779,417.78921461407606,26.833271756501766,33.85557822302559,10.397262424196105,0,ROAD_101,ROAD
48.59417077765545,23.931288264231274,420.707233808052,28.90134293955504,37.34682815457899,10.374067786262142,0,ROAD_102,ROAD
49.44916071495434,26.29375806184836,497.293740064669,26.97801851900961,35.16935872642175,9.554673509011057,0,ROAD_103,ROAD
49.7850883975067,26.885153893783357,437.61006533569696,21.29320676461076,35.90568248887567,9.075785682904593,0,ROAD_104,ROAD
43.423031056289716,30.525168206854364,433.4442556232266,35.23279714267301,34.307257204027835,9.592275651598518,0,ROAD_105,ROAD
46.06697919893405,22.521719587725055,485.58436422126897,31.161295919279546,34.340468263958186,9.373024146801383,0,ROAD_106,ROAD
47.13581160494616,28.862045916021785,446.59312305628646,24.776591269388756,34.86784044761337,10.172427015590348,0,ROAD_107,ROAD
49.461748076295436,28.614672628962513,391.49487646426803,22.037331053403534,35.11449420610267,9.140293125249405,0,ROAD_108,ROAD
43.124636223352425,28.16582370634408,437.5525116563902,31.007811860754384,40.23407058523688,9.892672801505142,0,ROAD_109,ROAD
48.47290367532283,28.389910184824373,449.2761266863508,27.042402761641256,33.613034598522574,10.199708963326941,0,ROAD_110,ROAD
48.84013602809221,22.650865743691718,397.4707327678432,24.29003246490287,36.247325299904524,9.315340614920906,0,ROAD_111,ROAD
49.643625710984104,30.03558597440818,381.9732497037209,26.323411513050985,38.52647350913968,10.350144321148996,0,ROAD_112,ROAD
51.44901605663624,28.59315387706061,488.0295453356392,26.154912012039347,32.52865014386019,8.833435822611097,0,ROAD_113,ROAD
51.6249698578417,28.489569239207,468.3647042086665,21.40450475649068,27.13852954379813,9.238447846557753,0,ROAD_114,ROAD
50.67323603219219,28.696397656928898,455.14961309906687,32.41609520175441,31.42692278940847,10.347804930064619,0,ROAD_115,ROAD
54.82228070742972,29.880739377246595,403.52392664556487,31.016851602740918,39.579726825424295,9.359393768855856,0,ROAD_116,ROAD
44.69167087853904,27.130358774267773,465.99975091843044,23.600119678594844,30.984082584622342,9.263653861138215,0,ROAD_117,ROAD
49.98864380600224,30.34694771497065,455.43064676111123,19.812672208176615,37.199063855257926,9.174321553104086,0,ROAD_118,ROAD
53.45723157058742,28.935149824964313,484.16731834440145,16.09625832816769,33.63734567811388,9.265021063413425,0,ROAD_119,ROAD
43.04327196793953,29.933913290689635,466.33873723498016,26.79773406378905,38.76307751919298,9.260140551616932,0,ROAD_120,ROAD
47.56902141030864,27.669838869993907,450.9527836974435,25.302694162453545,34.70311446267801,10.136357366985632,0,ROAD_121,ROAD
42.296508684551945,30.898589626350564,466.9305671700354,41.80908833641603,47.353916507411135,13.583008811268089,1,ROAD_122,ROAD
43.221018799404995,28.880949475920797,449.4108660321996,27.20995981766859,36.671742402193985,10.182070214986922,0,ROAD_123,ROAD
42.91494662107408,28.734638775698393,429.11119262842817,28.461084629178185,38.08856914747874,10.235700174083261,0,ROAD_124,ROAD
45.67045072746043,25.661952621561266,400.385568680348,24.956638641099037,38.11530164824969,9.977017019361444,0,ROAD_125,ROAD
45.76726989913329,26.348461809063682,491.13296441735764,25.071879660065882,37.69574137192419,10.257123799990444,0,ROAD_126,ROAD
42.94434814905395,28.008339317137644,587.4785581725954,39.580471218516166,51.81068859391499,9.141766790396604,1,ROAD_127,ROAD
48.73655532998208,27.069354963317846,433.8081960554469,25.569619466512528,34.49367652551091,9.65508791359142,0,ROAD_128,ROAD
47.17550286582832,28.741004021656185,466.5882956759432,22.427006275149733,33.70175863155921,9.195431955571218,0,ROAD_129,ROAD
43.59086290597873,27.687249045290077,457.45419653991274,26.834203435140427,33.22690967980752,8.865601043735554,0,ROAD_130,ROAD
47.50209477661522,28.44029038070255,437.06700031422923,28.110199062096513,35.66880028770287,9.611188874465277,0,ROAD_131,ROAD
53.625676165450166,28.209028072151643,467.9451645100438,21.09786825754147,38.30381299054961,9.236804567444661,0,ROAD_132,ROAD
46.77197827434413,25.887776861625827,393.59134768293643,20.899123657050268,36.3448253152774,10.213664325797385,0,ROAD_133,ROAD
41.33629949767463,27.87146974314078,397.10247204024193,21.35122691517552,37.57444110902805,8.862901259779598,0,ROAD_134,ROAD
49.603909597912406,27.983932792881454,391.1271146181434,27.140484035198128,36.292824423383244,9.048690104314383,0,ROAD_135,ROAD
45.873267825028236,26.28227950770876,496.01279305065987,29.231908128272536,37.154295065313065,8.943154242455865,0,ROAD_136,ROAD
54.21977012004867,27.781261867179083,433.82205866317906,19.72875625203939,35.07281922426909,9.540948337600396,0,ROAD_137,ROAD
47.58575299601556,29.182272235847865,446.7908559042456,32.768982379025196,30.758334999104235,9.547310522334678,0,ROAD_138,ROAD
50.98880045834142,27.012486833677375,403.30254304020747,23.28753935613635,40.50227937190293,9.925110871056747,0,ROAD_139,ROAD
50.97327862979412,26.12793497390364,416.79248840954233,24.827533819544993,36.90681153886355,9.234581797142658,0,ROAD_140,ROAD
50.27931257737754,28.741227943895712,433.823113896313,27.02511388595035,34.64052631894219,9.53153251474406,0,ROAD_141,ROAD
60.501889199803344,31.240753648757906,474.484113591971,48.638003508787186,37.15556644481755,9.64785098605153,1,ROAD_142,ROAD
45.7444297680902,28.012237328283607,459.58502299246555,26.93793695651896,40.518501392653384,8.848263785609209,0,ROAD_143,ROAD
45.70173472577183,30.32497390115928,450.3282934435042,19.95019757996534,32.03238620514838,9.094529597327648,0,ROAD_144,ROAD
41.97808830097409,24.50423081067629,507.8384754072625,25.000287468235452,38.85072495515129,9.327148047186462,0,ROAD_145,ROAD
41.86869389542051,29.75351997830853,431.3837737366302,21.999847289427517,36.784732452196224,8.755195193824498,0,ROAD_146,ROAD
44.76020315430948,27.107032828811146,491.4725589002146,26.85485551710179,38.013514077154824,8.974434132111917,0,ROAD_147,ROAD
46.464394796719446,31.09221712086282,492.4423145807944,24.737883538044194,34.294382085333,9.356320562925182,0,ROAD_148,ROAD
53.513826089976824,28.844287384390526,442.538297277524,28.339957709514344,38.549461095956715,10.31914059156821,0,ROAD_149,ROAD
46.70309644257138,28.463461884060784,422.178809829122,30.153734490013555,34.09717584954806,10.064423743774695,0,ROAD_150,ROAD
50.806049457824194,27.917558513263764,513.8101361667899,25.52034774504695,34.07845732693206,9.709937311395883,0,ROAD_151,ROAD
47.90924588906528,26.414710011638718,472.81711371079643,25.133615472833345,31.67749086368706,8.432352624960156,0,ROAD_152,ROAD
76.10526087567177,40.46361314345815,470.33907006302815,18.234056800042694,47.02435394410016,11.093880232475342,1,ROAD_153,ROAD
51.97501396483692,26.055329992367625,391.7228828568778,34.438457036400415,42.80697483497836,9.594226798214642,0,ROAD_154,ROAD
49.03085486870538,24.47391968927453,459.72251908184387,23.459670878334734,33.96923399908212,9.805838144420434,0,ROAD_155,ROAD
50.344286758396585,27.149614093454232,438.63047777825426,28.2391170902457,31.9653396576564,8.428640076800727,0,ROAD_156,ROAD
46.45953490867784,30.685495206633533,430.3666279934608,27.51790598845791,35.824733068440416,8.57921719175772,0,ROAD_157,ROAD
53.68974876745892,30.3331544111468,466.74372039250187,28.047078905055095,41.569246553479005,9.880159657879712,0,ROAD_158,ROAD
46.16163392854684,27.224596880128033,458.57596172174715,26.337827159948098,37.97563281801849,10.505102269383174,0,ROAD_159,ROAD
40.99220790883471,28.858079135135096,446.3478823864912,23.655185053332943,36.65927425182043,8.78321803851728,0,ROAD_160,ROAD
43.77836670148743,27.362866663878336,448.9706000775057,29.27876672695843,32.76849952152442,9.831691524423693,0,ROAD_161,ROAD
41.776540946951066,27.95593027199146,483.65584514382755,24.25328415074622,38.187190935007095,9.675582733813542,0,ROAD_162,ROAD
52.95171888969854,26.741575700941116,449.03857517508857,25.13409880955435,29.347226761923686,8.9159110860749,0,ROAD_163,ROAD
43.92043157706024,29.492507132054442,469.3645254342323,33.65301889322184,35.076665295141,9.60957516383197,0,ROAD_164,ROAD
52.35212977240327,29.53156107896055,469.76072441716855,18.564293802217584,35.144524409534164,8.9678137947829,0,ROAD_165,ROAD
44.281235962424915,29.21568067747002,483.03990494668653,27.865360322161642,42.974096742970254,9.23552661863765,0,ROAD_166,ROAD
48.985932077414425,26.85236017217976,473.49466968039525,22.724492099210522,40.225858480337756,9.437126851252113,0,ROAD_167,ROAD
47.50211480558123,27.258498032384704,455.3679518681448,24.7221357935497,40.07921776511105,9.712274299859834,0,ROAD_168,ROAD
42.20288373751257,27.340403485908322,390.38069310820714,21.513638115726287,31.43783541109764,9.692080088983738,0,ROAD_169,ROAD
47.04987620302226,24.68026429948442,475.21090798664335,23.896147614179995,38.82912192468312,9.64053611250881,0,ROAD_170,ROAD
45.51203887691589,29.183142036906194,438.5628813818138,24.171353243623837,39.81026407576469,10.147503574969209,0,ROAD_171,ROAD
43.62817902540164,31.451996004188675,467.38496212801937,23.94316286002254,35.98956837089419,9.752932179058078,0,ROAD_172,ROAD
47.21738759626233,31.368340812681264,404.35673723803546,32.05361618367409,34.91560701250962,9.310260371994127,0,ROAD_173,ROAD
52.68866630552459,27.45201383634139,442.69848061874944,23.80064721490048,41.71240976871902,10.312979457681031,0,ROAD_174,ROAD
51.56751834931501,25.1754827451644,520.826465154389,28.5094488368259,30.666073395892948,9.387916835254535,0,ROAD_175,ROAD
45.78980703744933,29.70410756362005,414.8338014643316,24.313963364435033,39.499019134683756,9.954564676299777,0,ROAD_176,ROAD
44.764017686908346,28.52010903092156,477.0061696035148,19.102468522727406,43.54093040462671,10.095442966433259,0,ROAD_177,ROAD
52.84612706840832,27.35535906157732,486.5147556247649,31.085264207689804,38.99493269444388,9.284189843640975,0,ROAD_178,ROAD
50.32064284532105,25.898117667622078,439.7897855135129,24.09710947355146,37.36694073026578,9.103389401396482,0,ROAD_179,ROAD
43.309759581775076,25.82446275540486,447.95947536282654,29.457423112761845,34.22842629048173,9.300030636447866,0,ROAD_180,ROAD
46.48313824224243,28.160319520975108,481.15962861959207,17.031257734603145,35.135907781682334,10.191528699290803,0,ROAD_181,ROAD
51.44088860476551,27.870257117893278,456.23760202151874,28.943793533258884,40.47349921284054,9.349732007410616,0,ROAD_182,ROAD
50.270965849936054,26.15566935164475,476.0881776031698,30.422551435219802,37.2403047096711,10.438397906279032,0,ROAD_183,ROAD
52.53219495461764,28.529648484929556,414.0491535900271,29.06859069751725,39.69391279070606,9.552023240519542,0,ROAD_184,ROAD
48.749121483667615,21.574092778969955,473.85095381355103,29.472677659580828,35.879267175923445,9.541990788747377,0,ROAD_185,ROAD
47.533881035346006,24.796289412230447,464.4329299628473,18.931586531267563,33.20351683540392,10.108583567448322,0,ROAD_186,ROAD
47.47855946132484,27.043266566824123,432.619275199644,23.759420019957282,31.79926431374647,9.02019634389408,0,ROAD_187,ROAD
50.935266336084105,29.04428509186787,416.8899051440889,23.67684310268977,33.65940261264761,10.16528745201952,0,ROAD_188,ROAD
50.72035280002629,28.8117005333858,447.9044439544907,21.810058010624847,37.14156091594891,9.845350444674319,0,ROAD_189,ROAD
50.57875461703067,28.159602968117465,484.1866660807641,23.450552141788755,32.70413872446656,10.210252143635532,0,ROAD_190,ROAD
43.020793915855286,25.48742791718615,436.2090557257824,24.038972640662312,33.31876415364704,8.920672451338541,0,ROAD_191,ROAD
44.29678302671476,24.853130322018973,460.8818869969791,21.957273040456393,38.00617351581744,8.834390005746434,0,ROAD_192,ROAD
44.45869494034428,29.285099689361182,398.9980515924609,25.736952322390735,41.2967780814765,9.840275268909542,0,ROAD_193,ROAD
48.333670004522574,27.34534884985521,464.75218922268664,28.05357231832788,34.63149495755982,9.751287387185718,0,ROAD_194,ROAD
46.1745182888064,25.98426417355574,457.612118903245,17.827694408350443,35.13628176939624,9.622519332157703,0,ROAD_195,ROAD
43.58388878091962,25.25233035020268,491.35408882384513,25.463298348907784,37.168813572275965,8.389789495532437,0,ROAD_196,ROAD
54.10424747445777,29.64312824924923,470.47957521877765,21.78648517133484,37.882195456864025,9.608395638802246,0,ROAD_197,ROAD
52.22163306443519,29.164625771048964,427.5619913436619,24.476857125990236,39.716568102175124,8.751186066965246,0,ROAD_198,ROAD
48.66307569345314,27.99987750874489,472.60121651493847,26.445128424801577,33.35785490667912,9.764437192761326,0,ROAD_199,ROAD
45.56392537633852,26.68374454888663,431.4463682886176,24.16119157481779,41.31730962988771,8.811605587521422,0,ROAD_200,ROAD
47.43521599474108,30.386225891702054,480.6454617834559,28.675659418633316,34.62102968318101,8.960078776109256,0,ROAD_201,ROAD
46.394262888178815,27.573406848735843,511.08128498520335,23.332401455522444,32.87698434514864,9.791716784577982,0,ROAD_202,ROAD
42.261964795603035,30.64601853741608,411.0554947308769,20.518164070246147,36.34587680871058,9.602079780121024,0,ROAD_203,ROAD
44.477686858871486,26.838165645611763,406.92135065915954,24.139751855756547,38.77820277969854,9.498164455759742,0,ROAD_204,ROAD
45.28679849300739,26.368424549662855,469.48814595338655,18.1706281854016,34.24731272042374,11.02034347707972,0,ROAD_205,ROAD
50.2918360911464,27.910160923691134,410.42414841696603,17.274190843615113,32.6131102046005,10.696506147383394,0,ROAD_206,ROAD
47.817394867739395,28.482534750531066,462.06493669718384,25.721139091960946,35.3011349596544,9.47146004840205,0,ROAD_207,ROAD
43.161447195707495,32.025911698867965,468.1705863338758,24.80158195536488,35.505911857626224,8.9464001010705,0,ROAD_208,ROAD
48.88061258990592,28.498835375370085,440.19980257472866,25.49900839865574,40.54633442505674,9.690867084481255,0,ROAD_209,ROAD
51.287620364930476,28.66911526907576,443.71414855448836,22.639896123636714,38.469884983065995,10.130475842740463,0,ROAD_210,ROAD
50.59058472756456,28.342938635180783,484.5794430978508,20.130384826012193,37.403851266395556,8.914859646801613,0,ROAD_211,ROAD
50.679013104599136,27.822335718310175,461.6687560812087,27.647758336283196,33.65117076218284,9.692425282341102,0,ROAD_212,ROAD
47.59754001902279,26.254810947187693,433.5480963656645,26.06486104061163,34.49505996361063,9.377892479912166,0,ROAD_213,ROAD
46.27247936340597,27.276372023830948,435.1987221750794,21.07042475559322,38.569240518017374,9.408774998562865,0,ROAD_214,ROAD
50.39594462157343,29.843873202570713,477.6910031170719,27.20502368933884,32.5821415223692,10.35048575970825,0,ROAD_215,ROAD
43.241462772635884,28.627257379254743,612.8643890538871,48.36228126853066,50.62361425875241,11.979005208081336,1,ROAD_216,ROAD
48.174626155338,25.714059404338755,460.7336208104485,27.243138105472937,39.24915372952583,10.026901026017452,0,ROAD_217,ROAD
47.43167166742146,27.459679786775652,430.8581097205161,30.180784707603074,36.037838503056726,8.86538923482339,0,ROAD_218,ROAD
47.65658288460341,28.295511814800257,427.14525985023454,25.841468454163547,40.591003693063236,9.110952607083643,0,ROAD_219,ROAD
44.40238702471307,28.895392532790023,466.33379608582385,20.622022556660415,35.57917324334871,9.332242083983466,0,ROAD_220,ROAD
51.24016817741793,29.885577028280153,464.61915711134986,29.28771946084719,33.362151652764034,9.67429755993049,0,ROAD_221,ROAD
49.48980722902782,26.059299817215365,493.0796737250721,19.176139830261512,36.17839778212643,8.391939676524055,0,ROAD_222,ROAD
52.70459907158246,28.69644220828834,428.38893435310035,19.22858498373066,38.35358178142692,9.216402424492449,0,ROAD_223,ROAD
